age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,uses_focus_apps,has_digital_wellbeing_enabled,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
49,Male,Finance,2.050433901,Instagram,58,10.0083234,336.66,239.29,400.0,7.074629148,1.360541513,False,True,2300.0,17.89993298,291.22
29,Male,Health,1.704594613,Telegram,71,8.379435746,511.39,450.16,600.0,5.791615083,1.1021931292763854,False,False,2100.0,12.73314801,588.31
58,Female,IT,2.929823832,TikTok,66,7.015138382,837.13,652.31,100.0,5.56173235,0.877586979,False,False,900.0,11.516469934053918,582.79
24,Female,IT,0.494218826,Facebook,65,5.208648322,887.82,797.44,300.0,7.48248175,0.391303722,False,False,1700.0,12.56200189,750.9
52,Other,Health,3.39141781117192,Telegram,58,6.619686769,646.76,542.98,400.0,6.000414357,1.1021931292763854,True,False,2000.0,11.516469934053918,598.13
19,Male,Finance,2.572423766,TikTok,61,8.770190151,274.57,210.63,400.0,5.078094965,0.822858498,True,False,3000.0,9.437200711,307.46
45,Female,IT,4.062254179,Facebook,51,5.197523175,621.63,681.92,100.0,7.315625599,1.937977274,False,False,900.0,27.55372072,641.96
39,Male,Finance,3.39141781117192,Twitter,49,8.191540131,545.8,517.19,100.0,8.815709952,0.50522116,False,True,100.0,26.3650948,495.91
43,Male,Health,3.055839377,TikTok,53,7.116280188,388.17,335.07,400.0,7.318272125,0.62156053,False,False,300.0,12.05099437,211.56
29,Male,Finance,5.389723589,TikTok,70,9.468522983,221.0,191.1,700.0,7.469511498,0.768087985,True,False,700.0,17.24593662,141.79
31,Female,Unemployed,3.894001235,Telegram,55,6.636999356,495.26,359.63,600.0,6.581810492,1.519504833,True,True,1500.0,7.376814712,257.76
22,Female,IT,3.987121613,Instagram,60,6.292530807,510.99,495.76,900.0,4.980790896,0.93880235,False,True,2500.0,4.718747908,740.0
23,Female,Unemployed,2.630794384,Twitter,60,7.373075737,366.07,380.3,100.0,3.768946066,1.271491304,False,False,2600.0,2.122221056,233.65
55,Female,Student,3.753481095,Twitter,73,5.24149601,631.63,483.3,900.0,7.042169756,0.078238754,True,False,2200.0,9.465878536,529.28
45,Female,Finance,0.437603811,Instagram,57,8.883488907,284.98,205.03,1000.0,7.73904385,1.586376601,False,False,1200.0,11.516469934053918,115.3
41,Male,Health,4.903036094,Facebook,60,8.56688864,378.82,302.9,1000.0,5.901381198,0.985800337,False,False,1200.0,18.85710024,182.5
40,Female,IT,1.279679948,Facebook,56,9.063834809,209.18,139.8,800.0,8.152514179,0.40362218,False,True,1100.0,11.516469934053918,159.48
56,Male,Finance,3.39141781117192,TikTok,60,6.873116983,363.84,263.42,1000.0,6.691692072,1.815024195,True,False,1600.0,15.00447149,253.88
36,Female,IT,3.39141781117192,Telegram,63,4.778568205,617.93,617.33,1000.0,4.343344705,1.544892337,True,False,1600.0,7.057885305,526.21
53,Female,Education,4.454382876,TikTok,61,3.730758028,779.56,736.41,400.0,6.634147532,1.157780882,False,False,200.0,2.890212413,711.69
31,Male,IT,2.335154972,Twitter,70,10.3387897,609.64,589.35,800.0,4.845292151,0.556296168,False,False,2400.0,8.949012683,653.32
41,Female,Health,2.06877337,TikTok,66,7.98119465,208.53,108.6,700.0,6.670331603,1.945225679,False,False,2800.0,13.57357081,325.34
32,Male,Student,2.948285661,Facebook,53,4.550346311,646.0,544.4,300.0,6.76648429,0.32353398,False,False,100.0,6.404194622,427.16
58,Female,Finance,3.39141781117192,Twitter,53,6.48795691,378.44,292.41,700.0,6.009377214,0.698874535,False,False,300.0,11.516469934053918,257.55
55,Male,Education,8.755500403,Telegram,63,4.786592904,298.84,325.42,200.0,4.916382358,0.494335663,False,True,1100.0,17.55542163,409.06
50,Female,Finance,5.075406604,Instagram,75,5.538190128,796.87,833.85,600.0,4.484289008,1.1021931292763854,True,False,1400.0,1.165631834,902.16
32,Male,Unemployed,1.104279251,Twitter,58,6.854193031,766.62,737.64,900.0,6.492844709,1.072423145,False,False,1700.0,13.42441269,817.54
59,Female,Unemployed,1.434059531,Instagram,63,5.237763284,591.75,535.5,100.0,7.015022073,1.182541765,False,True,1700.0,2.686690531,542.11
26,Female,Student,1.174520808,Telegram,54,6.510389621,727.43,646.24,800.0,9.106855672,1.415317986,True,False,1600.0,11.516469934053918,485.88
56,Female,IT,1.121224262,Twitter,51,7.372065611,395.01,440.82,700.0,9.40992998,1.830499579,True,True,2700.0,12.81786875,479.85
18,Female,Health,4.710547775,TikTok,49,8.013210214,318.63,304.8,200.0,7.726838318,1.096701744,False,False,2100.0,11.516469934053918,412.53
65,Female,Student,2.719285666,Telegram,53,4.941836549,276.09,283.64,400.0,7.992417014,1.24666274,True,False,100.0,6.160769332,296.26
63,Male,Education,2.59203654,Telegram,55,6.585992867,360.67,353.09,600.0,6.858772646,2.053448056,False,False,3100.0,8.379076655,324.89
52,Male,Unemployed,2.322879106,TikTok,64,7.713995204,814.34,696.31,100.0,6.398938441,1.1021931292763854,False,False,900.0,5.533098915,615.62
45,Female,Health,0.787694041,Instagram,51,7.313848199,266.31,129.61,1000.0,7.840567833,0.648796472,False,False,1604.3579766536966,18.9295058,246.2
23,Male,Education,3.489330943,Telegram,48,6.599552318,426.09,345.24,500.0,6.405726479,2.023884007,False,False,1604.3579766536966,1.217582447,384.58
57,Female,Health,4.632926283,Telegram,64,7.078835136,395.99,329.38,300.0,3.0,0.454739193,False,False,1700.0,0.458341315,453.28
26,Male,Health,3.546310851,TikTok,59,8.605503005,575.17,607.7,900.0,3.798319047,1.477396759,False,False,600.0,7.814899898,560.6
49,Female,Finance,3.39141781117192,Telegram,50,5.941342782,641.78,528.52,600.0,8.147238063,1.14919239,False,True,1900.0,11.516469934053918,530.39
51,Male,IT,2.861859884,Instagram,68,6.559369124,742.81,534.22,400.0,6.75062307,0.972285893,False,False,1200.0,17.03527999,504.13
41,Male,IT,1.996151038,Facebook,57,10.43212475,217.89,158.99,900.0,5.736088747,0.530178317,False,False,2000.0,15.62029204,71.75
56,Male,IT,4.072654756,TikTok,63,8.909649336,753.18,651.63,400.0,7.124619054,1.11340813,False,False,1400.0,18.09490462,506.28
61,Female,Student,5.494294357,Twitter,61,5.650037038,714.04,724.01,900.0,6.778785707,0.487138594,True,False,2400.0,11.516469934053918,690.0
34,Male,Education,1.588751494,Instagram,63,8.323118914,656.32,566.97,300.0,5.563850214,0.452663136,False,False,1000.0,10.17988605,575.84
61,Female,Unemployed,5.084253031,Twitter,56,8.076178803,641.76,592.69,1000.0,5.269041884,2.711177209,False,True,300.0,10.79851702,558.1
33,Male,Health,2.460301092,Twitter,67,8.157033327,408.92,468.91,400.0,5.030607167,1.313244409,False,True,600.0,11.516469934053918,685.33
32,Male,Student,0.82434179,Twitter,64,8.350331522,231.72,206.24,100.0,5.504914719,0.972136076,False,False,400.0,4.12494342,191.03
46,Male,Education,4.192734844,TikTok,61,6.915819796,267.68,203.78,100.0,6.105820652,0.424955895,False,False,200.0,13.10269378,122.7
29,Other,Education,2.011941605,Telegram,57,4.564720064,633.48,609.88,900.0,5.929846557,1.1021931292763854,False,False,1300.0,11.516469934053918,454.27
22,Male,Student,4.103123145,Twitter,66,5.479008017,526.0,491.0,600.0,7.559514448,0.198895688,False,False,1604.3579766536966,27.56432068,442.92
26,Male,Finance,1.889664312,TikTok,65,7.554403882,223.31,113.95,400.0,5.672243589,0.319193075,True,False,2300.0,15.49312001,4.13
19,Male,Finance,3.150624458,Instagram,60,7.613436404,802.48,692.44,800.0,8.476953474,1.236126394,True,False,3100.0,11.516469934053918,849.85
20,Male,Unemployed,3.837657218,TikTok,68,4.562066435,638.34,511.51,200.0,7.664047061,0.441810031,True,False,1900.0,17.07275619,559.77
49,Male,Finance,1.344959438,Facebook,59,4.807688333,645.63,663.74,600.0,6.869464336,1.476323756,False,False,2600.0,7.081706124,730.91
39,Male,Unemployed,5.176698005,Instagram,49,7.928156914,793.41,646.32,200.0,5.486281809,0.128287458,False,True,2700.0,2.778074966,721.06
65,Female,Education,2.419328944,TikTok,64,11.60761255,632.64,634.55,200.0,4.565598743,0.726411204,False,True,1800.0,18.30937565,458.1
37,Male,Student,4.825423616,Telegram,57,5.516213781,358.47,339.01,500.0,9.696738851,0.899856021,False,False,1604.3579766536966,7.728086474,493.44
55,Female,Finance,1.91301655,Twitter,65,4.711001574,289.51,272.65,800.0,9.840602027,0.2254242,True,False,400.0,18.6783787,410.98
41,Female,Education,0.379991531,Twitter,65,10.84739769,563.52,510.81,200.0,6.320878439,1.029345208,False,False,700.0,11.516469934053918,436.28
38,Female,Education,3.647453293,Facebook,45,6.875571734,709.66,623.81,100.0,5.099065713,0.462156399,False,False,600.0,11.516469934053918,541.02
33,Male,Student,0.138686617,Instagram,64,6.276457886,253.12,166.85,800.0,7.201794243,0.242384626,True,False,2800.0,14.84841758,149.71
55,Female,Education,3.428818007,Telegram,55,7.267900264,440.36,396.83,600.0,6.312025757,1.985987702,False,False,200.0,22.57734341,453.62
30,Female,Finance,1.556652723,Telegram,68,9.622189553,372.56,389.04,900.0,7.327444456,2.562148399,False,False,1800.0,11.516469934053918,459.78
30,Male,Finance,1.517026805,Facebook,65,10.75348359,773.93,694.22,600.0,7.76287457,0.608441194,False,False,1700.0,7.631910441,907.37
35,Female,Unemployed,0.373568355,Instagram,61,4.648560801,803.31,658.47,800.0,7.088493121,1.1021931292763854,True,True,2800.0,11.516469934053918,757.57
42,Male,Student,3.77314305,TikTok,57,6.110714499,415.8,287.12,800.0,8.629772002,2.374045355,False,False,800.0,12.31068229,209.1
18,Female,Finance,5.24042136,Instagram,62,7.47860931,718.87,698.08,200.0,8.989003722,1.050374224,True,True,1000.0,3.679671147,614.4
44,Female,Student,6.935604958,Telegram,63,3.762560981,884.94,742.76,500.0,6.070526022,1.285737069,True,False,500.0,17.07931774,792.19
52,Male,IT,1.115024233,TikTok,59,7.120245873,672.24,592.12,300.0,6.737601318,0.59678802,False,False,2800.0,11.516469934053918,571.03
29,Female,Health,2.37723073,TikTok,59,6.387709472,215.57,144.47,1000.0,6.247644044,1.63770048,True,False,500.0,11.516469934053918,190.35
35,Male,Health,6.08463825,Facebook,55,5.666402502,434.43,445.08,200.0,4.317358998,1.928762216,False,True,2600.0,11.516469934053918,503.2
32,Male,Unemployed,1.22671752,Facebook,67,8.844850993,262.13,209.29,900.0,5.86238761,1.011382029,True,False,1200.0,5.685293026,135.22
48,Male,Unemployed,2.941287441,Instagram,51,9.666288715,252.92,229.72,600.0,8.747217701,0.467369656,False,True,200.0,14.36252015,338.07
38,Female,Finance,1.908058849,Telegram,58,5.479474772,329.26,320.43,300.0,6.601539215,1.86617287,True,False,1600.0,11.46204922,239.78
18,Male,Education,4.434649871,TikTok,59,4.010087871,403.13,401.57,200.0,4.604820515,1.330536284,True,True,1800.0,6.280262223,416.14
18,Male,Student,5.380166841,TikTok,49,9.06394046,724.38,642.21,800.0,6.201641225,1.303428634,True,False,1000.0,11.516469934053918,690.62
24,Female,Education,3.39141781117192,Telegram,70,7.164123534,742.55,682.24,1000.0,6.112711639,1.347007265,False,False,3000.0,16.5951,564.01
55,Male,Unemployed,2.387542873,Facebook,62,6.513735619,667.74,582.92,900.0,7.681726705,0.620213874,False,False,1200.0,11.516469934053918,535.51
33,Male,IT,4.758041889,Twitter,54,4.167496981,517.66,464.59,1000.0,8.108660948,0.685124479,False,False,900.0,11.516469934053918,457.93
57,Female,Unemployed,5.516382137,Facebook,56,6.315169821,484.24,454.54,400.0,5.221009775,1.385117229,False,False,1300.0,24.04907478,468.77
53,Female,Health,1.792946792,Facebook,65,10.30558077,204.0,131.89,300.0,5.558929237,1.64484475,True,False,1300.0,14.38072335,348.32
35,Male,Health,3.39141781117192,Twitter,67,6.875346016,666.42,608.67,300.0,7.715613462,0.254118957,False,False,1300.0,8.923613571,794.63
19,Female,Unemployed,3.39141781117192,TikTok,59,9.73497825,426.26,358.64,800.0,5.820878281,1.006991749,True,False,1900.0,5.722739875,288.41
30,Male,Education,3.338394429,Telegram,59,11.47313266,272.45,236.53,600.0,9.867331633,1.688598256,False,False,300.0,7.911570123,456.59
18,Female,IT,1.471721689,Telegram,49,12.0,650.42,578.09,100.0,9.02332234,1.76219843,False,True,300.0,7.222550233,580.27
58,Male,Finance,3.03649113,TikTok,52,9.379882921,872.56,807.67,100.0,6.099905122,1.1021931292763854,False,False,1400.0,11.516469934053918,677.19
20,Other,Education,3.542392992,Twitter,57,6.48733782,744.69,693.38,100.0,7.77183631,1.871022573,False,True,400.0,12.6767512,873.06
49,Male,Education,3.06241693,Telegram,58,7.921078336,469.25,481.65,200.0,4.745694252,1.470728042,False,True,1400.0,7.074888357,516.73
35,Male,Student,2.356117219,Facebook,58,5.900980439,860.64,723.75,400.0,8.436357768,0.732678137,True,True,2600.0,4.317635452,515.58
45,Male,Finance,5.211428332,Facebook,46,5.454488269,281.63,249.2,500.0,4.737861985,1.1021931292763854,False,False,2300.0,10.97333156,253.23
46,Male,Unemployed,2.92607794,Facebook,58,7.233101618,210.12,266.14,200.0,5.328926447,0.981808939,False,False,2600.0,11.06581505,30.75
34,Female,Unemployed,5.283007048,Instagram,59,8.933242765,549.9,465.98,800.0,7.58115076,1.633565222,False,False,2300.0,7.320538326,529.16
51,Male,IT,3.221429862,Telegram,55,8.137307962,246.15,311.44,900.0,9.406408232,1.1021931292763854,True,False,200.0,17.96082378,406.57
65,Male,Education,4.762661518,Telegram,51,7.282612372,330.98,375.38,900.0,7.518877361,0.733071906,True,False,1604.3579766536966,0.020580194,452.23
20,Male,IT,2.642147499,Facebook,51,6.350119596,666.46,671.76,500.0,6.729419474,1.1021931292763854,False,False,2600.0,14.32061935,575.23
58,Male,Unemployed,2.85975915,Telegram,48,6.254035464,812.45,760.78,1000.0,7.810898851,1.1021931292763854,False,False,2200.0,16.74895377,696.5
36,Female,Health,2.098836577,TikTok,68,7.894287178,773.21,673.55,800.0,4.553496131,0.943938915,True,False,1600.0,14.21583859,871.01
62,Female,Health,2.972178092,TikTok,56,4.670617275,471.23,460.94,800.0,5.397599662,0.604292521,False,False,2500.0,3.462289941,585.66
19,Male,Finance,0.160313752,Facebook,40,6.116180119,451.88,344.01,300.0,7.306581491,1.211450591,False,False,2000.0,4.134405799,391.79
58,Female,Education,2.020119918,Twitter,65,7.044547314,535.29,511.96,500.0,5.636984949,1.1021931292763854,False,False,2400.0,20.41167476,603.1
64,Male,IT,2.487048835,Instagram,55,5.158352242,894.36,854.44,100.0,6.747889788,1.1021931292763854,True,False,1000.0,14.26458549,819.01
57,Female,Education,3.289024842,Twitter,53,9.393267072,320.85,331.82,900.0,6.535733813,0.896871469,True,False,3000.0,9.220379261,253.69
19,Male,Unemployed,4.75507162,Telegram,66,7.589179819,397.7,349.63,1000.0,6.879505841,0.217192098,False,False,2700.0,13.55793224,536.5
53,Female,Unemployed,4.280530424,Facebook,64,6.800306188,209.19,154.43,200.0,8.202967628,1.021144159,False,False,2200.0,7.191416738,188.66
34,Male,IT,4.800849471,Telegram,54,8.618989342,433.47,404.7,600.0,8.050087059,0.673201583,False,False,1700.0,10.89983008,408.86
59,Other,IT,1.80269512,TikTok,34,3.772206563,852.03,750.57,1000.0,5.825277915,0.896274406,True,False,1300.0,11.516469934053918,513.55
56,Female,Health,0.107930992,Instagram,56,5.8680081,840.92,722.01,600.0,7.273041004,1.002791537,True,False,1000.0,30.70561031,905.83
33,Female,Finance,2.460390647,Telegram,55,6.949620498,898.38,811.6,100.0,7.19956818,2.386190063,True,False,2400.0,11.516469934053918,875.86
18,Female,Finance,6.783916676,Facebook,56,5.765655792,632.5,579.92,500.0,8.114077016,0.560423051,True,False,400.0,5.479098278,575.43
46,Male,Finance,3.898928563,Twitter,67,7.207299489,808.55,685.51,1000.0,7.113307512,1.720186628,False,True,2400.0,14.57557262,743.69
35,Female,Student,0.466597376,Instagram,62,7.806997874,815.03,759.16,500.0,5.763034117,1.318743259,False,False,2700.0,20.74652201,728.57
38,Male,Student,5.560049337,Facebook,54,6.394641677,350.29,356.68,100.0,4.078162792,0.551078179,False,False,600.0,12.16297638,446.28
31,Male,Student,1.007392144,Telegram,61,8.043136946,400.36,345.45,500.0,8.224592836,2.077184859,False,False,2600.0,3.435956685,332.01
38,Female,Student,3.39141781117192,Instagram,62,5.185163656,619.92,534.32,300.0,7.272694157,0.67926122,False,False,1400.0,12.65521439,458.24
21,Male,Student,0.597712254,Facebook,72,5.472781538,846.01,786.85,900.0,4.328285137,0.695861964,True,False,2700.0,4.239837787,757.86
52,Male,IT,3.776174087,Twitter,58,2.870410289,660.55,604.83,800.0,5.003114724,1.1021931292763854,False,False,2200.0,12.95970404,807.74
57,Female,Student,1.559186099,Telegram,53,8.142147552,236.8,205.76,400.0,7.730899076,0.804031105,True,False,2300.0,27.14496895,197.87
46,Female,Education,3.532658604,TikTok,56,9.002720421,493.61,453.99,500.0,6.855880452,1.05026058,False,False,3100.0,19.14000764,532.42
60,Male,Health,3.90525914,Instagram,59,7.000456464,698.14,645.23,100.0,6.197551107,0.547824291,True,False,2700.0,13.60027722,581.34
20,Female,Student,1.086027412,Instagram,64,3.777648457,537.02,470.39,600.0,3.0,1.680582154,False,False,3000.0,13.08127505,633.75
64,Male,Education,4.864187782,Telegram,59,5.654021617,845.73,789.83,500.0,5.222501193,1.1021931292763854,True,False,1700.0,5.634336352,687.72
22,Female,Unemployed,1.696219072,Instagram,54,7.185946456,459.63,410.6,100.0,4.585810038,0.527245907,False,False,2600.0,8.924763208,510.66
61,Female,IT,3.194972716,Telegram,56,7.911649344,230.9,240.06,600.0,5.809886577,1.841038938,False,False,1600.0,18.10012746,141.53
33,Female,Student,4.421913913,Twitter,54,6.146459919,587.47,596.18,600.0,6.142153495,2.018547895,False,False,2100.0,4.365278219,616.99
29,Female,Finance,3.821870644,Twitter,63,7.892228981,753.48,660.4,300.0,5.233579069,2.057493054,True,True,2000.0,10.90589902,735.83
43,Female,IT,5.450583681,Telegram,50,6.258604273,595.91,518.72,200.0,5.408419529,0.585860776,False,False,1900.0,3.800054672,603.32
48,Female,Finance,3.645940292,Facebook,47,3.502374816,760.07,671.37,200.0,7.006399372,0.559424703,True,False,2000.0,9.454076686,479.26
55,Female,Health,0.748832619,Telegram,59,9.836200182,855.06,840.2,500.0,3.237877627,1.238367188,True,True,3100.0,11.516469934053918,816.45
53,Female,Student,6.174837258,Telegram,67,5.117891291,327.33,341.35,100.0,5.121625191,0.531624603,True,False,3100.0,3.274162625,453.31
50,Female,Health,2.056532436,Instagram,68,7.838011059,281.32,259.36,900.0,5.772789674,1.331563653,True,False,1400.0,2.017352599,176.93
21,Female,IT,1.638239997,Twitter,53,10.48866618,445.35,415.18,800.0,4.987111897,0.671855869,True,False,2800.0,12.5158503,537.9
24,Male,Finance,4.461455147,Instagram,63,8.74870305,519.53,512.42,100.0,9.189837693,1.272685581,False,False,2000.0,21.30947086,544.55
38,Female,IT,1.634794211,Telegram,69,6.606844635,502.09,473.86,300.0,4.643247201,1.444827428,False,False,3000.0,10.2833,495.8
20,Male,Health,0.910876204,Telegram,60,7.868338964,394.61,344.58,100.0,7.3772328,1.538491343,True,False,2600.0,8.481054686,466.87
18,Male,IT,1.327489561,Instagram,46,6.228636879,466.4,288.35,200.0,8.147748613,1.340955095,True,True,2900.0,21.98301991,436.86
64,Female,Student,1.474148069,Telegram,72,11.61990627,257.74,209.94,100.0,8.694662578,0.863997075,False,False,2200.0,8.646949916,81.34
40,Female,Health,2.396459061,TikTok,68,5.042315437,722.36,687.72,400.0,7.762485422,1.153083303,False,True,1000.0,4.314609764,556.59
56,Female,Finance,4.505237966,Facebook,63,8.737357313,810.23,758.38,800.0,7.450879822,0.422963622,False,True,1600.0,11.516469934053918,744.97
39,Female,Education,3.798795074,Telegram,56,5.178426889,513.26,483.29,700.0,7.53110055,1.326324858,False,False,2100.0,5.748843886,584.99
24,Male,Finance,3.011681872,Twitter,71,7.830958606,857.38,785.4,500.0,6.137634848,0.99121113,False,False,2200.0,19.1813396,555.71
